2006-07-31,Traded,POR;MIL,[Jamaal Magloire];[Steve Blake;Ha Seung-Jin;Brian Skinner]
2006-08-01,Signed,DAL,Devean George
2006-08-01,Signed,LAC,Aaron Williams
2006-08-01,Signed,MEM,Junior Harrington
2006-08-02,Signed,SAS,Francisco Elson
2006-08-03,Signed,DAL,Pops Mensah-Bonsu
2006-08-04,Waived,DAL,Pavel Podkolzin
2006-08-04,Signed,MIA,Robert Hite
2006-08-05,Signed,WAS,DeShawn Stevenson
2006-08-07,Signed,NYK,Jared Jeffries
2006-08-09,Signed,NOK,Jannero Pargo
2006-08-10,Traded,DEN;MIL,[Joe Smith];[Ruben Patterson]
2006-08-11,Signed,DAL,J.J. Barea
2006-08-11,Waived,NJN,Zoran Planinic
2006-08-14,Signed,CHA,Jake Voskuhl
2006-08-15,Signed,SAC,Loren Woods
2006-08-17,Signed,NJN,Eddie House
2006-08-18,Traded,CHI;CLE,[Martynas Andriuskevicius];[Eddie Basden]
2006-08-18,Signed,CLE,Scot Pollard
2006-08-22,Traded,ATL;IND,[2007 Round 1 Draft Pick (Acie Law)];[John Edwards;Al Harrington]
2006-08-30,Signed,ATL,Lorenzen Wright
2006-08-31,Signed,PHO,Jumaine Jones
2006-09-05,Signed,CLE,David Wesley
2006-09-08,Signed,PHI,Ivan McFarlin
2006-09-08,Signed,PHI,Alan Henderson
2006-09-11,Signed,CHA,Walter Herrmann
2006-09-11,Waived,NYK,Ime Udoka
2006-09-12,Waived,MIA,Derek Anderson
2006-09-13,Signed,WAS,Roger Mason
2006-09-13,Signed,WAS,Kevinn Pinkney
2006-09-14,Signed,WAS,James Lang
2006-09-17,Signed,TOR,Ken Johnson
2006-09-21,Signed,MIL,Chris McCray
2006-09-21,Signed,MIL,Mike Harris
2006-09-22,Signed,GSW,Dajuan Wagner
2006-09-27,Signed,PHI,Steven Smith
2006-09-29,Signed,ATL,Kaniel Dickens
2006-09-29,Signed,ATL,Cedric Bozeman
2006-09-29,Signed,ATL,Andre Brown
2006-09-29,Waived,NYK,Maurice Taylor
2006-10-02,Signed,ATL,Matt Freije
2006-10-02,Signed,DEN,Anthony Carter
2006-10-02,Signed,GSW,Anthony Roberson
2006-10-02,Signed,HOU,Scott Padgett
2006-10-02,Signed,NJN,Awvee Storey
2006-10-02,Signed,ORL,Kasib Powell
2006-10-02,Signed,POR,Ime Udoka
2006-10-02,Signed,SEA,Desmon Farmer
2006-10-03,Waived,NOK,Devin Brown
2006-10-03,Signed,SAC,Maurice Taylor
2006-10-10,Waived,WAS,Kevinn Pinkney
2006-10-12,Waived,GSW,Dijon Thompson
2006-10-13,Traded,BOS;CLE,[Luke Jackson];[Dwayne Jones]
2006-10-20,Signed,GSW,Matt Barnes
2006-10-20,Signed,HOU,Bonzi Wells
2006-10-23,Waived,ATL,Kaniel Dickens
2006-10-24,Waived,CLE,Stephen Graham
2006-10-24,Claimed,POR,Stephen Graham
2006-10-24,Waived,SAC,Loren Woods
2006-10-25,Waived,DEN,Anthony Carter
2006-10-25,Waived,MIL,Mike Harris
2006-10-25,Signed,NYK,Kelvin Cato
2006-10-25,Waived,ORL,Kasib Powell
2006-10-26,Waived,ATL,Andre Brown
2006-10-26,Waived,BOS,Luke Jackson
2006-10-26,Waived,LAL,Von Wafer
2006-10-26,Waived,NJN,Awvee Storey
2006-10-26,Waived,SAC,Justin Williams
2006-10-26,Waived,SAC,Lou Amundson
2006-10-26,Waived,UTA,Andre Owens
2006-10-27,Waived,HOU,Ryan Bowen
2006-10-30,Waived,CHI,Luke Schenscher
2006-10-30,Waived,IND,James White
2006-10-30,Waived,LAL,Devin Green
2006-10-30,Waived,NYK,Jalen Rose
2006-11-03,Signed,SAS,James White
2006-11-05,Signed,SEA,Andreas Glyniadakis
2006-11-07,Signed,PHO,Jalen Rose
2006-11-20,Waived,GSW,Dajuan Wagner
2006-11-26,Waived,CHA,Alan Anderson
2006-11-28,Signed,CHA,Derek Anderson
2006-12-19,Traded,PHI;DEN,[Andre Miller;Joe Smith;2007 Round 1 Draft Pick (Daequan Cook);Petteri Koponen];[Allen Iverson;Ivan McFarlin]
2006-12-22,Signed,NOK,Devin Brown
2006-12-22,Waived,PHI,Ivan McFarlin
2006-12-28,Signed,ATL,Stanislav Medvedenko
2006-12-28,Waived,ATL,Matt Freije
2007-01-02,Signed,CHI,Thomas Gardner
2007-01-02,Signed,GSW,Kelenna Azubuike
2007-01-03,Waived,ATL,Cedric Bozeman
2007-01-03,Traded,NJN;CHA,[Bernard Robinson];[Jeff McInnis]
2007-01-04,Waived,MIL,Chris McCray
2007-01-04,Waived,PHI,Steven Smith
2007-01-04,Waived,SEA,Andreas Glyniadakis
2007-01-04,Waived,SEA,Desmon Farmer
2007-01-04,Waived,UTA,Roger Powell
2007-01-05,Waived,GSW,Anthony Roberson
2007-01-05,Signed,SAC,Justin Williams
2007-01-05,Signed,SEA,Andre Brown
2007-01-06,Signed,ATL,Dijon Thompson
2007-01-08,Signed,LAC,Luke Jackson
2007-01-11,Traded,DEN;MIL,[Steve Blake];[Earl Boykins;Julius Hodge]
2007-01-11,Waived,PHI,Chris Webber
2007-01-16,Signed,DET,Chris Webber
2007-01-16,Traded,IND;GSW,[Ike Diogu;Mike Dunleavy;Keith McLeod;Troy Murphy];[Al Harrington;Stephen Jackson;Sarunas Jasikevicius;Josh Powell]
2007-01-17,Signed,GSW,Renaldo Major
2007-01-20,Signed,LAC,Alvin Williams
2007-01-23,Waived,SAC,Maurice Taylor
2007-01-27,Signed,ATL,Jeremy Richardson
2007-01-30,Signed,MEM,Will Conroy
2007-01-30,Waived,MEM,Eddie Jones
2007-01-31,Signed,LAC,Doug Christie
2007-02-01,Signed,MIA,Eddie Jones
2007-02-01,Waived,MIA,Robert Hite
2007-02-05,Signed,UTA,Lou Amundson
2007-02-07,Waived,MIL,Julius Hodge
2007-02-08,Signed,MIL,Jared Reiner
2007-02-09,Signed,MEM,Junior Harrington
2007-02-09,Waived,MEM,Will Conroy
2007-02-13,Traded,SAS;CHA,[Melvin Ely];[Eric Williams;Robert Vaden]
2007-02-13,Traded,MEM;HOU,[Scott Padgett];[Jake Tsakalidis]
2007-02-13,Traded,CHA;SAS,[Eric Williams;Robert Vaden];[Melvin Ely]
2007-02-21,Signed,LAC,Von Wafer
2007-02-22,Traded,ATL;DAL,[Anthony Johnson];[Nick Fazekas]
2007-02-22,Traded,TOR;POR,[Juan Dixon];[Fred Jones]
2007-02-28,Signed,LAC,Will Conroy
2007-02-28,Waived,LAC,Von Wafer
2007-02-28,Signed,WAS,Mike Hall
2007-02-28,Waived,WAS,James Lang
2007-03-01,Waived,SAC,Jason Hart
2007-03-02,Signed,POR,Jeremy Richardson
2007-03-05,Signed,LAC,Jason Hart
2007-03-05,Waived,LAC,Will Conroy
2007-03-08,Signed,PHI,Lou Amundson
2007-03-15,Signed,POR,Luke Schenscher
2007-03-16,Signed,CHA,Alan Anderson
2007-03-16,Waived,CHA,Eric Williams
2007-03-23,Signed,NYK,Randolph Morris
2007-03-24,Waived,TOR,P.J. Tucker
2007-03-25,Signed,TOR,Luke Jackson
2007-04-02,Signed,DAL,Kevin Willis
2007-04-03,Signed,PHI,Alan Henderson
2007-04-04,Signed,BOS,Kevinn Pinkney
2007-04-04,Waived,MEM,Scott Padgett
2007-04-06,Signed,LAC,Will Conroy
2007-04-11,Signed,SEA,Randy Livingston
2007-04-12,Signed,DEN,Anthony Carter
2007-04-12,Signed,DEN,Von Wafer
2007-06-08,Traded,ORL;MIA,[Stan Van Gundy (coach)];[Stanko Barac;2008 Round 2 Draft Pick (Darnell Jackson)]
2007-06-14,Traded,MIN;HOU,[Juwan Howard];[Mike James;Justin Reed]
2007-06-15,Traded,DET;TOR,[2009 Round 2 Draft Pick (Jonas Jerebko);2011 Round 2 Draft Pick (Kyle Singler)];[Carlos Delfino]
2007-06-28,Drafted,ATL,Al Horford
2007-06-28,Drafted,ATL,Acie Law
2007-06-28,Drafted,BOS,Jeff Green
2007-06-28,Drafted,BOS,Gabe Pruitt
2007-06-28,Traded,BOS;SEA,[Ray Allen;Glen Davis];[Jeff Green;Wally Szczerbiak;Delonte West]
2007-06-28,Drafted,CHA,Brandan Wright
2007-06-28,Drafted,CHA,Jared Dudley
2007-06-28,Traded,GSW;CHA,[Brandan Wright];[Jermareo Davidson;Jason Richardson]
2007-06-28,Drafted,CHI,Joakim Noah
2007-06-28,Drafted,CHI,Aaron Gray
2007-06-28,Drafted,CHI,JamesOn Curry
2007-06-28,Drafted,DAL,Nick Fazekas
2007-06-28,Drafted,DAL,Renaldas Seibutis
2007-06-28,Drafted,DAL,Milovan Rakovic
2007-06-28,Traded,DAL,Milovan Rakovic
2007-06-28,Drafted,DET,Rodney Stuckey
2007-06-28,Drafted,DET,Arron Afflalo
2007-06-28,Drafted,DET,Sammy Mejia
2007-06-28,Drafted,GSW,Marco Belinelli
2007-06-28,Drafted,GSW,Jermareo Davidson
2007-06-28,Drafted,GSW,Stephane Lasme
2007-06-28,Drafted,HOU,Aaron Brooks
2007-06-28,Drafted,HOU,Brad Newley
2007-06-28,Traded,ORL;HOU,[];[Brad Newley]
2007-06-28,Traded,SEA;HOU,[2008 Round 2 Draft Pick (Sasha Kaun)];[Carl Landry]
2007-06-28,Traded,IND;MIA,[Stanko Barac];[2009 Round 2 Draft Pick (Marcus Thornton)]
2007-06-28,Drafted,LAC,Al Thornton
2007-06-28,Drafted,LAC,Jared Jordan
2007-06-28,Drafted,LAL,Javaris Crittenton
2007-06-28,Drafted,LAL,Sun Yue
2007-06-28,Drafted,LAL,Marc Gasol
2007-06-28,Drafted,MEM,Mike Conley
2007-06-28,Drafted,MIA,Jason Smith
2007-06-28,Drafted,MIA,Stanko Barac
2007-06-28,Traded,PHI;MIA,[Jason Smith];[Daequan Cook;2009 Round 2 Draft Pick (Nick Calathes)]
2007-06-28,Drafted,MIL,Yi Jianlian
2007-06-28,Drafted,MIL,Ramon Sessions
2007-06-28,Drafted,MIN,Corey Brewer
2007-06-28,Drafted,MIN,Chris Richard
2007-06-28,Drafted,NJN,Sean Williams
2007-06-28,Drafted,NOK,Julian Wright
2007-06-28,Drafted,NOK,Adam Haluska
2007-06-28,Drafted,NYK,Wilson Chandler
2007-06-28,Traded,NYK;POR,[Dan Dickau;Fred Jones;Zach Randolph];[Steve Francis;Channing Frye]
2007-06-28,Traded,NYK;POR,[Demetris Nichols];[2008 Round 2 Draft Pick (Omer Asık)]
2007-06-28,Drafted,ORL,Reyshawn Terry
2007-06-28,Traded,ORL,Brad Newley
2007-06-28,Traded,DAL;ORL,[];[Milovan Rakovic]
2007-06-28,Drafted,PHI,Thaddeus Young
2007-06-28,Drafted,PHI,Daequan Cook
2007-06-28,Drafted,PHI,Petteri Koponen
2007-06-28,Drafted,PHI,Kyrylo Fesenko
2007-06-28,Traded,PHI,Kyrylo Fesenko
2007-06-28,Traded,PHI;POR,[Derrick Byars];[Petteri Koponen]
2007-06-28,Drafted,PHO,Rudy Fernandez
2007-06-28,Drafted,PHO,Alando Tucker
2007-06-28,Drafted,PHO,D.J. Strawberry
2007-06-28,Drafted,POR,Greg Oden
2007-06-28,Drafted,POR,Josh McRoberts
2007-06-28,Drafted,POR,Derrick Byars
2007-06-28,Drafted,POR,Taurean Green
2007-06-28,Drafted,POR,Demetris Nichols
2007-06-28,Drafted,SAC,Spencer Hawes
2007-06-28,Drafted,SAS,Tiago Splitter
2007-06-28,Drafted,SAS,Marcus Williams
2007-06-28,Drafted,SAS,Georgios Printezis
2007-06-28,Traded,TOR;SAS,[Georgios Printezis];[2008 Round 2 Draft Pick (Goran Dragic)]
2007-06-28,Drafted,SEA,Kevin Durant
2007-06-28,Drafted,SEA,Carl Landry
2007-06-28,Drafted,SEA,Glen Davis
2007-06-28,Drafted,UTA,Morris Almond
2007-06-28,Drafted,UTA,Herbert Hill
2007-06-28,Traded,PHI;UTA,[];[Kyrylo Fesenko]
2007-06-28,Drafted,WAS,Nick Young
2007-06-28,Drafted,WAS,Dominic McGuire
2007-06-29,Waived,IND,Orien Greene
2007-06-29,Waived,LAC,Daniel Ewing
2007-06-30,Waived,CHA,Brevin Knight
2007-07-02,Released,UTA,Derek Fisher
2007-07-03,Signed,IND,Andre Owens
2007-07-03,Signed,IND,Kareem Rush
2007-07-03,Signed,IND,Stephen Graham
2007-07-03,Signed,MIA,Joel Anthony
2007-07-10,Signed,TOR,Jamario Moon
2007-07-11,Traded,ORL;SEA,[Rashard Lewis];[Emir Preldzic]
2007-07-11,Signed,PHO,Grant Hill
2007-07-11,Traded,PHO,Rudy Fernandez
2007-07-11,Traded,PHO;POR,[];[Rudy Fernandez;James Jones]
2007-07-11,Waived,POR,Steve Francis
2007-07-11,Signed,TOR,Jason Kapono
2007-07-12,Traded,SAS;HOU,[Vassilis Spanoulis;2009 Round 2 Draft Pick (Nando De Colo)];[Jackie Butler;Luis Scola]
2007-07-13,Signed,HOU,Mike Harris
2007-07-13,Waived,MEM,Alexander Johnson
2007-07-13,Waived,NJN,Clifford Robinson
2007-07-13,Signed,POR,Steve Blake
2007-07-13,Signed,SAC,Mikki Moore
2007-07-13,Signed,UTA,Jason Hart
2007-07-16,Signed,DEN,Chucky Atkins
2007-07-16,Signed,MEM,Darko Milicic
2007-07-17,Signed,NJN,Jamaal Magloire
2007-07-18,Signed,MIL,Jake Voskuhl
2007-07-19,Signed,CHI,Joe Smith
2007-07-20,Signed,HOU,Steve Francis
2007-07-20,Signed,LAL,Derek Fisher
2007-07-20,Signed,MEM,Andre Brown
2007-07-20,Traded,PHO;SEA,[Emir Preldzic];[Kurt Thomas;2008 Round 1 Draft Pick (Serge Ibaka);2010 Round 1 Draft Pick (Quincy Pondexter)]
2007-07-23,Signed,IND,Travis Diener
2007-07-23,Signed,MIL,Desmond Mason
2007-07-23,Signed,NOH,Morris Peterson
2007-07-23,Waived,SAS,James White
2007-07-24,Signed,MEM,Casey Jacobsen
2007-07-25,Signed,TOR,Maceo Baston
2007-07-26,Signed,DAL,Brandon Bass
2007-07-26,Signed,UTA,Ronnie Price
2007-07-27,Waived,BOS,Allan Ray
2007-07-27,Signed,MIA,Smush Parker
2007-07-30,Signed,LAL,Coby Karl
2007-07-30,Signed,MEM,Mike Conley
2007-07-31,Traded,BOS;MIN,[Kevin Garnett];[Ryan Gomes;Gerald Green;Al Jefferson;Theo Ratliff;Sebastian Telfair;2009 Round 1 Draft Pick (Wayne Ellington);2009 Round 1 Draft Pick (Jonny Flynn)]
2007-08-01,Signed,BOS,Eddie House
2007-08-03,Signed,GSW,Austin Croshere
2007-08-04,Waived,MIN,Troy Hudson
2007-08-06,Signed,BOS,Scot Pollard
2007-08-06,Signed,DAL,Eddie Jones
2007-08-07,Signed,MIL,Awvee Storey
2007-08-09,Signed,MIA,Anfernee Hardaway
2007-08-09,Signed,MIA,Devin Green
2007-08-13,Waived,GSW,Adonal Foyle
2007-08-13,Signed,LAC,Brevin Knight
2007-08-13,Waived,SAS,Vassilis Spanoulis
2007-08-14,Signed,LAC,Josh Powell
2007-08-16,Signed,DET,Jarvis Hayes
2007-08-16,Signed,NJN,Robert Hite
2007-08-16,Signed,SAS,Ime Udoka
2007-08-17,Traded,WAS;MEM,[2010 Round 1 Draft Pick (Xavier Henry)];[Juan Carlos Navarro]
2007-08-20,Waived,LAC,Will Conroy
2007-08-24,Signed,MIA,Alexander Johnson
2007-08-24,Signed,ORL,Adonal Foyle
2007-08-27,Signed,BOS,James Posey
2007-08-29,Signed,LAC,Ruben Patterson
2007-08-30,Signed,SAC,Orien Greene
2007-09-08,Waived,MIL,Damir Markota
2007-09-10,Traded,PHI;DEN,[Reggie Evans;Ricky Sanchez];[Steven Hunter;Bobby Jones]
2007-09-10,Signed,NJN,Malik Allen
2007-09-12,Signed,PHI,Calvin Booth
2007-09-13,Signed,NOH,Melvin Ely
2007-09-17,Signed,MIL,Royal Ivey
2007-09-20,Waived,GSW,Sarunas Jasikevicius
2007-09-22,Signed,MIL,Michael Ruffin
2007-09-24,Signed,GSW,Troy Hudson
2007-09-24,Waived,MIL,Lynn Greer
2007-09-27,Signed,BOS,Dahntay Jones
2007-09-27,Signed,CLE,Devin Brown
2007-09-28,Signed,MEM,Kasib Powell
2007-09-29,Traded,NOH;CLE,[David Wesley];[Cedric Simmons]
2007-10-01,Signed,ATL,Mario West
2007-10-01,Signed,DAL,Jamal Sampson
2007-10-01,Traded,DAL;MIN,[Trenton Hassell];[Greg Buckner]
2007-10-01,Signed,DEN,Jelani McCoy
2007-10-01,Waived,IND,Darrell Armstrong
2007-10-01,Signed,NJN,Jumaine Jones
2007-10-01,Signed,NJN,Eddie Gill
2007-10-01,Signed,NOH,Ryan Bowen
2007-10-01,Signed,PHO,Richie Frahm
2007-10-01,Signed,PHO,Brian Skinner
2007-10-01,Signed,SAC,Darryl Watkins
2007-10-01,Signed,SAS,Darius Washington
2007-10-02,Signed,CHA,C.J. Watson
2007-10-02,Signed,IND,Courtney Sims
2007-10-02,Waived,NYK,Dan Dickau
2007-10-02,Signed,SAS,Keith Langford
2007-10-03,Signed,LAC,Dan Dickau
2007-10-03,Waived,MEM,Kasib Powell
2007-10-06,Signed,NJN,Darrell Armstrong
2007-10-12,Waived,LAC,Ansu Sesay
2007-10-19,Signed,DEN,Mike Wilks
2007-10-21,Waived,WAS,Donell Taylor
2007-10-22,Waived,CHI,Andre Barrett
2007-10-22,Waived,HOU,Mike Harris
2007-10-23,Waived,DEN,Jelani McCoy
2007-10-23,Waived,DEN,Mike Wilks
2007-10-23,Waived,NJN,Jumaine Jones
2007-10-24,Waived,CHA,C.J. Watson
2007-10-24,Waived,HOU,Richie Frahm
2007-10-24,Traded,MIN;MIA,[Michael Doleac;Wayne Simien;Antoine Walker;2009 Round 1 Draft Pick (Ty Lawson)];[Mark Blount;Ricky Davis]
2007-10-24,Traded,MIA;MIN,[Mark Blount;Ricky Davis];[Michael Doleac;Wayne Simien;Antoine Walker;2009 Round 1 Draft Pick (Ty Lawson)]
2007-10-24,Waived,SAS,Keith Langford
2007-10-24,Waived,WAS,Mike Hall
2007-10-25,Waived,BOS,Dahntay Jones
2007-10-25,Waived,IND,Courtney Sims
2007-10-25,Waived,LAC,Yaroslav Korolev
2007-10-25,Waived,NYK,Demetris Nichols
2007-10-27,Signed,DEN,Mike Wilks
2007-10-27,Waived,SAS,Marcus Williams
2007-10-28,Waived,NJN,Robert Hite
2007-10-29,Signed,CLE,Demetris Nichols
2007-10-29,Waived,HOU,Jackie Butler
2007-10-29,Waived,HOU,John Lucas III
2007-10-29,Waived,HOU,Justin Reed
2007-10-29,Waived,MIA,Devin Green
2007-10-29,Traded,SAS;MIN,[];[Beno Udrih]
2007-10-29,Waived,MIN,Juwan Howard
2007-10-29,Traded,NOH;NJN,[Mile Ilic;Bernard Robinson];[David Wesley]
2007-10-29,Traded,NJN;NOH,[David Wesley];[Mile Ilic;Bernard Robinson]
2007-10-29,Waived,NOH,Mile Ilic
2007-10-29,Waived,NOH,Bernard Robinson
2007-10-29,Traded,SAS,Beno Udrih
2007-10-29,Waived,TOR,Luke Jackson
2007-10-30,Waived,DAL,D.J. Mbenga
2007-11-01,Signed,DAL,Juwan Howard
2007-11-01,Waived,NJN,David Wesley
2007-11-01,Signed,SAC,Beno Udrih
2007-11-15,Waived,SAC,Orien Greene
2007-11-17,Signed,GSW,D.J. Mbenga
2007-11-17,Waived,GSW,Stephane Lasme
2007-11-20,Traded,LAL;ORL,[Trevor Ariza];[Brian Cook;Maurice Evans]
2007-11-28,Waived,DEN,Mike Wilks
2007-11-29,Signed,DEN,Jelani McCoy
2007-12-05,Waived,CLE,Demetris Nichols
2007-12-07,Signed,CHI,Demetris Nichols
2007-12-07,Waived,CHI,Thomas Gardner
2007-12-10,Signed,SAC,Dahntay Jones
2007-12-10,Waived,SAC,Darryl Watkins
2007-12-12,Signed,IND,Courtney Sims
2007-12-12,Signed,MIA,Luke Jackson
2007-12-12,Waived,MIA,Anfernee Hardaway
2007-12-12,Waived,NJN,Eddie Gill
2007-12-13,Waived,LAC,Ruben Patterson
2007-12-14,Traded,DET;CHA,[Primoz Brezec;Walter Herrmann];[Nazr Mohammed]
2007-12-14,Waived,DET,Ronald Dupree
2007-12-14,Signed,LAC,Richie Frahm
2007-12-18,Waived,MEM,Tarence Kinsey
2007-12-19,Waived,DEN,Jelani McCoy
2007-12-19,Waived,IND,Courtney Sims
2007-12-19,Signed,WAS,Mike Wilks
2007-12-20,Signed,MEM,Jeremy Richardson
2007-12-21,Signed,DEN,Jelani McCoy
2007-12-24,Signed,NJN,Billy Thomas
2007-12-27,Waived,DEN,Jelani McCoy
2007-12-28,Signed,SAS,Keith Langford
2007-12-28,Waived,SAS,Darius Washington
2007-12-29,Traded,PHI;UTA,[Gordan Giricek;2010 Round 1 Draft Pick (Trevor Booker)];[Kyle Korver]
2007-12-29,Signed,SAS,DerMarr Johnson
2007-12-31,Waived,WAS,Mike Wilks
2008-01-07,Waived,DEN,Bobby Jones
2008-01-07,Waived,LAC,Richie Frahm
2008-01-07,Waived,MEM,Jeremy Richardson
2008-01-07,Waived,NJN,Billy Thomas
2008-01-07,Waived,SAS,DerMarr Johnson
2008-01-07,Waived,SAS,Keith Langford
2008-01-08,Signed,GSW,C.J. Watson
2008-01-10,Signed,MEM,Bobby Jones
2008-01-10,Signed,MEM,Darius Miles
2008-01-10,Signed,SAS,Jeremy Richardson
2008-01-21,Signed,LAL,D.J. Mbenga
2008-01-26,Signed,GSW,Chris Webber
2008-01-28,Waived,GSW,Troy Hudson
2008-01-28,Waived,MEM,Damon Stoudamire
2008-01-31,Signed,CHA,Earl Boykins
2008-02-01,Traded,LAL;MEM,[Pau Gasol;2010 Round 2 Draft Pick (Devin Ebanks)];[Kwame Brown;Javaris Crittenton;Marc Gasol;Aaron McKie;Donte Greene;2010 Round 1 Draft Pick (Greivis Vasquez)]
2008-02-03,Signed,SAS,Damon Stoudamire
2008-02-04,Traded,NJN;MEM,[Stromile Swift];[Jason Collins]
2008-02-06,Traded,PHO;MIA,[Shaquille O'Neal];[Marcus Banks;Shawn Marion]
2008-02-07,Waived,CHI,Viktor Khryapa
2008-02-16,Traded,ATL;SAC,[Mike Bibby];[Anthony Johnson;Tyronn Lue;Shelden Williams;Lorenzen Wright;Sean Singletary]
2008-02-16,Waived,SAC,Justin Williams
2008-02-16,Waived,SAC,Dahntay Jones
2008-02-19,Signed,ATL,Jeremy Richardson
2008-02-19,Traded,NJN;DAL,[Maurice Ager;DeSagana Diop;Devin Harris;Trenton Hassell;Keith Van Horn;Ryan Anderson;2010 Round 1 Draft Pick (Jordan Crawford)];[Malik Allen;Jason Kidd;Antoine Wright]
2008-02-19,Waived,DAL,Nick Fazekas
2008-02-20,Traded,SEA;SAS,[Brent Barry;Francisco Elson;2009 Round 1 Draft Pick (Rodrigue Beaubois)];[Kurt Thomas]
2008-02-20,Traded,SAS;SEA,[Kurt Thomas];[Brent Barry;Francisco Elson;2009 Round 1 Draft Pick (Rodrigue Beaubois)]
2008-02-21,3-team trade,CHI;SEA;CLE,[Cedric Simmons;Larry Hughes;Drew Gooden;Shannon Brown];[Adrian Griffin;Ira Newble;Donyell Marshall];[2009 Round 2 Draft Pick (Danny Green);Ben Wallace;Joe Smith;Delonte West;Wally Szczerbiak]
2008-02-21,3-team trade,CHI;SEA;CLE,[Cedric Simmons;Larry Hughes;Drew Gooden;Shannon Brown];[Ira Newble;Donyell Marshall;Adrian Griffin];[2009 Round 2 Draft Pick (Danny Green);Ben Wallace;Joe Smith;Delonte West;Wally Szczerbiak]
2008-02-21,Traded,POR;DEN,[Von Wafer];[Taurean Green]
2008-02-21,Traded,DET;TOR,[Juan Dixon];[Primoz Brezec]
2008-02-21,Traded,MIN;HOU,[Kirk Snyder;Paulao Prestes];[Gerald Green]
2008-02-21,3-team trade,NOH;MEM;HOU,[Bonzi Wells;Mike James];[Marcus Vinicius];[Sergei Lishouk;Maarty Leunen;Bobby Jackson]
2008-02-21,3-team trade,NOH;MEM;HOU,[Bonzi Wells;Mike James];[Marcus Vinicius];[Maarty Leunen;Bobby Jackson;Sergei Lishouk]
2008-02-21,Traded,DEN;POR,[Taurean Green];[Von Wafer]
2008-02-21,3-team trade,CHI;SEA;CLE,[Cedric Simmons;Larry Hughes;Drew Gooden;Shannon Brown];[Adrian Griffin;Ira Newble;Donyell Marshall];[Delonte West;Wally Szczerbiak;2009 Round 2 Draft Pick (Danny Green);Ben Wallace;Joe Smith]
2008-02-21,Waived,SEA,Brent Barry
2008-02-22,Signed,CLE,Billy Thomas
2008-02-22,Signed,CLE,Kaniel Dickens
2008-02-22,Waived,DET,Ronald Murray
2008-02-22,Waived,NJN,Jamaal Magloire
2008-02-22,Signed,PHO,Linton Johnson
2008-02-26,Signed,DAL,Jamaal Magloire
2008-02-26,Signed,HOU,Bobby Jones
2008-02-27,Signed,BOS,P.J. Brown
2008-02-27,Signed,LAC,Nick Fazekas
2008-02-28,Waived,LAC,Sam Cassell
2008-02-29,Waived,CHA,Jeff McInnis
2008-02-29,Waived,MIN,Theo Ratliff
2008-02-29,Waived,PHI,Gordan Giricek
2008-02-29,Waived,SAC,Tyronn Lue
2008-02-29,Signed,SEA,Mike Wilks
2008-02-29,Waived,SEA,Ira Newble
2008-03-01,Signed,IND,Ronald Murray
2008-03-01,Signed,LAC,Andre Barrett
2008-03-03,Signed,BOS,Sam Cassell
2008-03-04,Signed,DAL,Tyronn Lue
2008-03-04,Signed,DET,Theo Ratliff
2008-03-07,Signed,HOU,Justin Williams
2008-03-08,Signed,HOU,Mike Harris
2008-03-08,Waived,HOU,Gerald Green
2008-03-10,Waived,MIA,Smush Parker
2008-03-12,Signed,LAC,Smush Parker
2008-03-12,Signed,MIA,Bobby Jones
2008-03-13,Signed,CLE,Lance Allred
2008-03-14,Waived,MIL,David Noel
2008-03-20,Signed,MIA,Blake Ahearn
2008-03-21,Signed,HOU,Loren Woods
2008-03-21,Signed,LAL,Ira Newble
2008-03-21,Signed,MIA,Stephane Lasme
2008-03-22,Signed,MIA,Kasib Powell
2008-03-24,Signed,PHO,Gordan Giricek
2008-03-24,Signed,SAS,Brent Barry
2008-03-24,Signed,SEA,Eddie Gill
2008-03-27,Signed,TOR,Linton Johnson
2008-03-27,Waived,TOR,Darrick Martin
2008-03-28,Signed,LAC,Marcus Williams
2008-03-28,Waived,LAC,Aaron Williams
2008-04-01,Signed,SAS,Bobby Jones
2008-04-03,Signed,SEA,Ronald Dupree
2008-04-03,Waived,SEA,Eddie Gill
2008-04-11,Signed,DEN,Bobby Jones
2008-04-11,Signed,SAS,DerMarr Johnson
2008-04-16,Signed,PHO,Linton Johnson
2008-05-09,Waived,MEM,Aaron McKie
2008-06-18,Waived,TOR,Jorge Garbajosa
2008-06-23,Waived,MIA,Alexander Johnson
2008-06-25,Traded,DEN;CHA,[2010 Round 1 Draft Pick (Luke Babbitt)];[Alexis Ajinca]
2008-06-26,Drafted,BOS,J.R. Giddens
2008-06-26,Drafted,BOS,Semih Erden
2008-06-26,Acquired,BOS,Henry Walker
2008-06-26,Drafted,CHA,D.J. Augustin
2008-06-26,Drafted,CHA,Alexis Ajinca
2008-06-26,Drafted,CHA,Kyle Weaver
2008-06-26,Drafted,CHI,Derrick Rose
2008-06-26,Drafted,CHI,Sonny Weems
2008-06-26,Drafted,CLE,J.J. Hickson
2008-06-26,Acquired,CLE,Sasha Kaun
2008-06-26,Traded,MIA;CLE,[];[Darnell Jackson]
2008-06-26,Drafted,DAL,Shan Foster
2008-06-26,Drafted,DET,D.J. White
2008-06-26,Drafted,DET,Deron Washington
2008-06-26,Traded,DET;SEA,[Walter Sharpe];[D.J. White]
